system:index,.geo,Latitude,Longitude,Predicted_LST
6009,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79904433881322,13.045783713625752]}",13.045784,77.799044,37.10916
6010,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40827719022123,13.04668202890987]}",13.046682,77.408277,35.831238
6011,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41366708192595,13.04668202890987]}",13.046682,77.413667,35.74015
6012,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4163620277783,13.04668202890987]}",13.046682,77.416362,36.863853
6013,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42354855005127,13.04668202890987]}",13.046682,77.423549,37.887085
6014,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42804012647186,13.04668202890987]}",13.046682,77.42804,38.500156
6015,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46576936840488,13.04668202890987]}",13.046682,77.465769,37.292633
6016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47385420596196,13.04668202890987]}",13.046682,77.473854,40.11912
6017,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48373567408727,13.04668202890987]}",13.046682,77.483736,31.818552
6018,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51876997016794,13.04668202890987]}",13.046682,77.51877,34.58322
6019,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52415986187265,13.04668202890987]}",13.046682,77.52416,34.50919
6020,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.549312689828,13.04668202890987]}",13.046682,77.549313,33.105515
6021,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56727899551039,13.04668202890987]}",13.046682,77.567279,33.535812
6022,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57895709420394,13.04668202890987]}",13.046682,77.578957,32.384415
6023,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5816520400563,13.04668202890987]}",13.046682,77.581652,32.40838
6024,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62117791255756,13.04668202890987]}",13.046682,77.621178,31.126373
6025,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6364492723876,13.04668202890987]}",13.046682,77.636449,33.56123
6026,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65800883920646,13.04668202890987]}",13.046682,77.658009,30.39916
6027,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6642970461953,13.04668202890987]}",13.046682,77.664297,29.774014
6028,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66968693790001,13.04668202890987]}",13.046682,77.669687,32.57176
6029,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75143362875488,13.04668202890987]}",13.046682,77.751434,35.421455
6030,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77119656500551,13.04668202890987]}",13.046682,77.771197,32.667427
6031,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78287466369908,13.04668202890987]}",13.046682,77.782875,36.935944
6032,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78467129426731,13.04668202890987]}",13.046682,77.784671,35.588463
6033,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79365444710851,13.04668202890987]}",13.046682,77.793654,37.64864
6034,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43792159459717,13.04758034419399]}",13.04758,77.437922,36.183193
6035,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.4576845308478,13.04758034419399]}",13.04758,77.457685,33.50354
6036,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.49810871863318,13.04758034419399]}",13.04758,77.498109,35.177402
6037,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51158344789498,13.04758034419399]}",13.04758,77.511583,32.593666
6038,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5124817631791,13.04758034419399]}",13.04758,77.512482,32.746918
6039,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55021100511212,13.04758034419399]}",13.04758,77.550211,32.28844
6040,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55649921210095,13.04758034419399]}",13.04758,77.556499,29.978247
6041,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56727899551039,13.04758034419399]}",13.04758,77.567279,33.115997
6042,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57626214835157,13.04758034419399]}",13.04758,77.576262,34.370724
6043,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58075372477218,13.04758034419399]}",13.04758,77.580754,30.628237
6044,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.59692339988634,13.04758034419399]}",13.04758,77.596923,34.83093
6045,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6050082374434,13.04758034419399]}",13.04758,77.605008,31.772322
6046,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61488970556871,13.04758034419399]}",13.04758,77.61489,31.348736
6047,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6184829667052,13.04758034419399]}",13.04758,77.618483,32.36114
6048,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.62566948897816,13.04758034419399]}",13.04758,77.625669,32.03738
6049,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63195769596699,13.04758034419399]}",13.04758,77.631958,33.491337
6050,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63555095710348,13.04758034419399]}",13.04758,77.635551,34.197834
6051,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64004253352407,13.04758034419399]}",13.04758,77.640043,33.11904
6052,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66070378505881,13.04758034419399]}",13.04758,77.660704,28.869928
6053,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.69843302699184,13.04758034419399]}",13.04758,77.698433,34.323208
6054,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70202628812831,13.04758034419399]}",13.04758,77.702026,34.860207
6055,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70921281040127,13.04758034419399]}",13.04758,77.709213,30.22587
6056,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71190775625362,13.04758034419399]}",13.04758,77.711908,32.331764
6057,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72089090909482,13.04758034419399]}",13.04758,77.720891,34.674393
6058,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.72807743136778,13.04758034419399]}",13.04758,77.728077,32.876377
6059,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75951846631196,13.04758034419399]}",13.04758,77.759518,37.815174
6060,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77838308727847,13.04758034419399]}",13.04758,77.778383,34.276867
6061,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40109066794828,13.04847865947811]}",13.048479,77.401091,37.442375
6062,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41815865834654,13.04847865947811]}",13.048479,77.418159,33.78808
6063,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43881990988129,13.04847865947811]}",13.048479,77.43882,39.334064
6064,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45319295442721,13.04847865947811]}",13.048479,77.453193,38.189613
6065,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45409126971133,13.04847865947811]}",13.048479,77.454091,36.825165
6066,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.47385420596196,13.04847865947811]}",13.048479,77.473854,37.638214
6067,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50529524090614,13.04847865947811]}",13.048479,77.505295,32.94837
6068,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51966828545206,13.04847865947811]}",13.048479,77.519668,33.16944
6069,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53224469942973,13.04847865947811]}",13.048479,77.532245,31.163866
6070,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55560089681683,13.04847865947811]}",13.048479,77.555601,29.82851
6071,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56907562607863,13.04847865947811]}",13.048479,77.569076,33.338413
6072,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57356720249922,13.04847865947811]}",13.048479,77.573567,33.645508
6073,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61129644443224,13.04847865947811]}",13.048479,77.611296,33.58482
6074,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63555095710348,13.04847865947811]}",13.048479,77.635551,34.39792
6075,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67238188375237,13.04847865947811]}",13.048479,77.672382,34.253822
6076,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67328019903648,13.04847865947811]}",13.048479,77.67328,33.99994
6077,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.68855155886652,13.04847865947811]}",13.048479,77.688552,25.9524
6078,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.692144820003,13.04847865947811]}",13.048479,77.692145,31.258318
6079,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70022965756007,13.04847865947811]}",13.048479,77.70023,35.41244
6080,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70112797284419,13.04847865947811]}",13.048479,77.701128,33.496986
6081,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71729764795835,13.04847865947811]}",13.048479,77.717298,33.910336
6082,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73616226892486,13.04847865947811]}",13.048479,77.736162,34.621113
6083,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.75951846631196,13.04847865947811]}",13.048479,77.759518,36.081043
6084,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78197634841496,13.04847865947811]}",13.048479,77.781976,36.2129
6085,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40468392908475,13.049376974762229]}",13.049377,77.404684,37.703552
6086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42085360419891,13.049376974762229]}",13.049377,77.420854,35.7266
6087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.43163338760834,13.049376974762229]}",13.049377,77.431633,37.348946
6088,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44600643215425,13.049376974762229]}",13.049377,77.446006,34.329414
6089,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.48193904351903,13.049376974762229]}",13.049377,77.481939,31.228212
6090,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50170197976966,13.049376974762229]}",13.049377,77.501702,35.001877
6091,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51427839374733,13.049376974762229]}",13.049377,77.514278,33.255726
6092,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52146491602029,13.049376974762229]}",13.049377,77.521465,33.84695
6093,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.52415986187265,13.049376974762229]}",13.049377,77.52416,31.67688
6094,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56727899551039,13.049376974762229]}",13.049377,77.567279,33.55333
6095,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.57356720249922,13.049376974762229]}",13.049377,77.573567,32.725098
6096,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.58973687761338,13.049376974762229]}",13.049377,77.589737,30.33677
6097,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60051666102281,13.049376974762229]}",13.049377,77.600517,33.005337
6098,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60141497630693,13.049376974762229]}",13.049377,77.601415,33.682785
6099,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.60680486801165,13.049376974762229]}",13.049377,77.606805,30.746485
6100,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.61668633613696,13.049376974762229]}",13.049377,77.616686,32.50882
6101,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.63105938068287,13.049376974762229]}",13.049377,77.631059,33.17272
6102,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.65890715449058,13.049376974762229]}",13.049377,77.658907,30.80557
6103,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74514542176605,13.049376974762229]}",13.049377,77.745145,35.345432
6104,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77389151085788,13.049376974762229]}",13.049377,77.773892,35.393112
6105,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.77928140256259,13.049376974762229]}",13.049377,77.779281,35.257927
6106,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79365444710851,13.049376974762229]}",13.049377,77.793654,35.703934
6107,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.79545107767674,13.049376974762229]}",13.049377,77.795451,35.596478
6108,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.41905697363066,13.050275290046349]}",13.050275,77.419057,33.467964
6109,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.42175191948303,13.050275290046349]}",13.050275,77.421752,34.694256
6110,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.44241317101778,13.050275290046349]}",13.050275,77.442413,35.730095
6111,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45319295442721,13.050275290046349]}",13.050275,77.453193,38.13439
6112,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.45678621556368,13.050275290046349]}",13.050275,77.456786,34.287865
6113,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.46756599897311,13.050275290046349]}",13.050275,77.467566,36.76517
6114,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50260029505378,13.050275290046349]}",13.050275,77.5026,32.95054
6115,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.50978681732674,13.050275290046349]}",13.050275,77.509787,33.070446
6116,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.55739752738508,13.050275290046349]}",13.050275,77.557398,30.59108
6117,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56099078852155,13.050275290046349]}",13.050275,77.560991,34.27204
6118,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56548236494214,13.050275290046349]}",13.050275,77.565482,33.669643
6119,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5726688872151,13.050275290046349]}",13.050275,77.572669,33.63676
6120,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.64004253352407,13.050275290046349]}",13.050275,77.640043,32.974552
6121,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.66878862261589,13.050275290046349]}",13.050275,77.668789,32.431602
6122,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.67777177545709,13.050275290046349]}",13.050275,77.677772,36.79357
6123,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.6876532435824,13.050275290046349]}",13.050275,77.687653,33.367874
6124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.70651786454891,13.050275290046349]}",13.050275,77.706518,31.832376
6125,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.71729764795835,13.050275290046349]}",13.050275,77.717298,33.546265
6126,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.73436563835662,13.050275290046349]}",13.050275,77.734366,34.769867
6127,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.74963699818665,13.050275290046349]}",13.050275,77.749637,33.30796
6128,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78197634841496,13.050275290046349]}",13.050275,77.781976,34.872044
6129,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.78826455540379,13.050275290046349]}",13.050275,77.788265,35.192154
6130,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.40288729851652,13.051173605330469]}",13.051174,77.402887,38.897697
6131,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.51517670903145,13.051173605330469]}",13.051174,77.515177,33.63538
6132,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.53673627585032,13.051173605330469]}",13.051174,77.536736,31.009636
6133,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.56278741908979,13.051173605330469]}",13.051174,77.562787,37.686523
6134,"{""geodesic"":false,""type"":""Point"",""coordinates"":[77.5906351928975,13.051173605330469]}",13.051174,77.590635,32.56591
